species,fish_id,site.id,turf,macro,coral,cca,sponge,rubble,rock,other
S. psittacus,sp127,L3S1,0.244,0.756,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp128,L3S1,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp129,L3S1,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp130,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp131,L3S2,0.693,0.000,0.000,0.307,0.000,0.000,0.000,0.000
S. psittacus,sp132,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp133,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp134,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp135,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp136,L3S3,0.971,0.029,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp137,L3S3,0.917,0.083,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp138,L3S3,0.880,0.120,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp139,L3S3,0.622,0.378,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp140,L3S3,0.732,0.268,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp141,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp142,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp143,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp144,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp145,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp146,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp147,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp148,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp149,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp150,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp151,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp152,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp153,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp154,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp155,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp156,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp157,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp158,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp159,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp160,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp161,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp162,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp163,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp164,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp165,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp166,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp167,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp168,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp169,L3S1,0.714,0.286,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp170,L3S2,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp171,L3S2,0.818,0.000,0.182,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp172,L3S2,0.676,0.068,0.257,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp173,L3S2,0.971,0.029,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp174,L3S2,0.516,0.000,0.484,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp175,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp176,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp177,L3S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp178,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp179,L3S3,0.000,0.235,0.765,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp180,L3S3,0.160,0.160,0.680,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp181,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp182,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp183,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp184,L3S2,0.939,0.061,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp185,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp186,L3S3,0.889,0.000,0.044,0.067,0.000,0.000,0.000,0.000
S. psittacus,sp187,L3S3,0.595,0.405,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp188,L3S3,0.583,0.167,0.000,0.250,0.000,0.000,0.000,0.000
S. psittacus,sp189,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp190,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp191,L1S1,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.857
S. psittacus,sp192,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp193,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp194,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp195,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp196,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp197,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp198,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp199,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp200,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp201,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp202,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp203,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp204,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp205,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp206,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp207,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp208,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp209,L2S1,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp210,L2S1,0.333,0.000,0.667,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp211,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp212,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp213,L2S2,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp214,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp215,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp216,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp217,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp218,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp219,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp220,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp221,L1S1,0.950,0.000,0.050,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp222,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp223,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp224,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp225,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp226,L1S1,0.953,0.000,0.000,0.000,0.000,0.000,0.000,0.047
S. psittacus,sp227,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp228,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp229,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp230,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp231,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp232,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp233,L1S3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
S. psittacus,sp234,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp235,L2S1,0.833,0.000,0.000,0.000,0.000,0.000,0.000,0.167
S. psittacus,sp236,L2S1,0.868,0.000,0.000,0.000,0.000,0.000,0.000,0.132
S. psittacus,sp237,L2S1,0.923,0.000,0.000,0.000,0.000,0.000,0.000,0.077
S. psittacus,sp238,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp239,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp240,L2S2,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.200
S. psittacus,sp241,L2S2,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.100
S. psittacus,sp242,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp243,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp244,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp245,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp246,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp247,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp248,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp249,L3S2,0.870,0.130,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp250,L3S3,0.679,0.000,0.143,0.179,0.000,0.000,0.000,0.000
S. psittacus,sp251,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp252,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp253,L3S3,0.898,0.000,0.102,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp254,L3S3,0.625,0.000,0.375,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp255,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp256,L1S1,0.917,0.000,0.000,0.000,0.000,0.000,0.000,0.083
S. psittacus,sp257,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp258,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp259,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp260,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp261,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp262,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp263,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp264,L1S3,0.787,0.000,0.213,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp265,L1S3,0.846,0.000,0.154,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp266,L3S2,0.811,0.000,0.189,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp267,L3S2,0.667,0.000,0.333,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp268,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp269,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp270,L3S3,0.972,0.000,0.028,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp271,L3S3,0.789,0.000,0.211,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp272,L3S3,0.925,0.000,0.075,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp273,L3S3,0.901,0.000,0.099,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp274,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp275,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp276,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp277,L2S1,0.937,0.000,0.063,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp278,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp279,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp280,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp281,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp282,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp283,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp284,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp285,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp286,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp287,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp288,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp289,L1S1,0.878,0.000,0.000,0.000,0.020,0.000,0.000,0.102
S. psittacus,sp290,L1S1,0.850,0.000,0.000,0.000,0.000,0.000,0.000,0.150
S. psittacus,sp291,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp292,L1S1,0.938,0.000,0.063,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp293,L1S1,0.963,0.000,0.000,0.000,0.000,0.000,0.000,0.037
S. psittacus,sp294,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp295,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp296,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp297,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp298,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp299,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp300,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp301,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp302,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp303,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp304,L1S3,0.814,0.000,0.186,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp305,L1S3,0.821,0.000,0.000,0.000,0.000,0.000,0.000,0.179
S. psittacus,sp306,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp307,L1S3,0.822,0.000,0.000,0.000,0.000,0.000,0.000,0.178
S. psittacus,sp308,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp309,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp310,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp311,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp312,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp313,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp314,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp315,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp316,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp317,L2S3,0.868,0.132,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp318,L2S3,0.978,0.022,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp319,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp320,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp321,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp322,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp323,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp324,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp325,L3S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp326,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp327,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp328,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp329,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp330,L1S1,0.887,0.000,0.000,0.000,0.000,0.000,0.000,0.113
S. psittacus,sp331,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp332,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp333,L1S2,0.740,0.260,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp334,L1S2,0.769,0.231,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp335,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp336,L1S2,0.880,0.120,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp337,L1S2,0.813,0.188,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp338,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp339,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp340,L1S3,0.556,0.000,0.000,0.000,0.000,0.000,0.000,0.444
S. psittacus,sp341,L1S3,0.614,0.000,0.000,0.000,0.000,0.000,0.000,0.386
S. psittacus,sp342,L1S3,0.475,0.000,0.000,0.000,0.000,0.000,0.000,0.525
S. psittacus,sp343,L2S1,0.718,0.179,0.000,0.103,0.000,0.000,0.000,0.000
S. psittacus,sp344,L2S1,0.935,0.065,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp345,L2S1,0.973,0.027,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp346,L2S1,0.840,0.131,0.000,0.000,0.000,0.000,0.000,0.029
S. psittacus,sp347,L2S2,0.890,0.110,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp348,L2S2,0.993,0.000,0.000,0.007,0.000,0.000,0.000,0.000
S. psittacus,sp349,L2S2,0.918,0.000,0.000,0.000,0.000,0.000,0.000,0.082
S. psittacus,sp350,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp351,L2S2,0.979,0.000,0.000,0.000,0.000,0.000,0.000,0.021
S. psittacus,sp352,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp353,L2S3,0.465,0.000,0.000,0.000,0.000,0.000,0.000,0.535
S. psittacus,sp354,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp355,L2S3,0.986,0.000,0.000,0.014,0.000,0.000,0.000,0.000
S. psittacus,sp356,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp357,L3S2,0.778,0.206,0.000,0.016,0.000,0.000,0.000,0.000
S. psittacus,sp358,L3S2,0.807,0.048,0.000,0.000,0.000,0.000,0.000,0.145
S. psittacus,sp359,L3S2,0.875,0.063,0.000,0.000,0.000,0.000,0.000,0.063
S. psittacus,sp360,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp361,L3S3,0.873,0.032,0.000,0.000,0.000,0.000,0.000,0.095
S. psittacus,sp362,L3S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp363,L3S3,0.777,0.194,0.000,0.000,0.000,0.000,0.000,0.029
S. psittacus,sp364,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp365,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp366,L1S1,0.901,0.000,0.000,0.000,0.028,0.000,0.000,0.070
S. psittacus,sp367,L1S1,0.931,0.000,0.000,0.000,0.000,0.000,0.000,0.069
S. psittacus,sp368,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp369,L1S1,0.944,0.000,0.000,0.000,0.000,0.000,0.000,0.056
S. psittacus,sp370,L1S1,0.864,0.000,0.000,0.000,0.000,0.000,0.000,0.136
S. psittacus,sp371,L1S1,0.940,0.000,0.000,0.000,0.060,0.000,0.000,0.000
S. psittacus,sp372,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp373,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp374,L1S2,0.674,0.326,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp375,L1S2,0.726,0.274,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp376,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp377,L1S3,0.763,0.000,0.237,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp378,L1S3,0.946,0.000,0.054,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp379,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp380,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp381,L2S1,0.880,0.120,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp382,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp383,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp384,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp385,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp386,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp387,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp388,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp389,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp390,L2S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp391,L3S1,0.990,0.000,0.000,0.010,0.000,0.000,0.000,0.000
S. psittacus,sp392,L3S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp393,L3S2,0.829,0.171,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp394,L3S2,0.851,0.149,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp395,L3S3,0.977,0.023,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp396,L3S3,0.775,0.000,0.025,0.200,0.000,0.000,0.000,0.000
S. psittacus,sp397,L3S3,0.909,0.000,0.000,0.000,0.000,0.000,0.000,0.091
S. psittacus,sp398,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp399,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp400,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp401,L1S1,0.942,0.000,0.000,0.000,0.000,0.000,0.000,0.058
S. psittacus,sp402,L1S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp403,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp404,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp405,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp406,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp407,L1S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp408,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp409,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp410,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp411,L1S3,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp412,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp413,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp414,L2S1,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp415,L2S1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
S. psittacus,sp416,L2S2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
